# index, name, _pos
4442,1485,"array([ 0.14443727, -0.50168919])"
4443,422,"array([ 0.16856819, -0.27881133])"
4444,3805,"array([ 0.18357269, -0.33726898])"
4445,659,"array([ 0.16457215, -0.28455699])"
4446,2031,"array([ 0.17971803, -0.2893401 ])"
4447,2811,"array([ 0.18123613, -0.29954332])"
4448,2616,"array([ 0.17634103, -0.26049658])"
4449,2994,"array([ 0.16246421, -0.4123319 ])"
4450,1852,"array([ 0.16358378, -0.3437082 ])"
4451,4639,"array([ 0.11982473, -0.3411003 ])"
4452,3193,"array([ 0.13852463, -0.34662922])"
4453,5275,"array([ 0.1590022 , -0.30322638])"
4454,4413,"array([ 0.11773361, -0.34746552])"
4455,5359,"array([ 0.18659171, -0.39104518])"
4456,4853,"array([ 0.15364872, -0.3839586 ])"
4457,467,"array([ 0.13731917, -0.34886949])"
4458,2319,"array([ 0.14176324, -0.37068651])"
4459,1017,"array([ 0.16239628, -0.3716819 ])"
4460,4533,"array([-0.08430591, -0.60896631])"
4461,3710,"array([-0.0809989 , -0.60191193])"
4462,1276,"array([-0.09579581, -0.59411407])"
4463,5465,"array([-0.0949371 , -0.60053093])"
4464,3675,"array([-0.10241782, -0.6035579 ])"
4465,3493,"array([-0.09141251, -0.58863418])"
4466,1091,"array([-0.09960452, -0.60756424])"
4467,887,"array([-0.08564563, -0.5935697 ])"
4468,492,"array([ 0.09917322, -0.51537973])"
4469,3746,"array([ 0.05180726, -0.54136372])"
4470,2104,"array([ 0.12174625, -0.45172752])"
4471,4440,"array([ 0.05673459, -0.46715632])"
4472,2558,"array([ 0.03814652, -0.53996111])"
4473,4819,"array([ 0.10232329, -0.50944495])"
4474,3197,"array([ 0.12759326, -0.43972924])"
4475,4040,"array([ 0.28971631, -0.35756597])"
4476,496,"array([ 0.28613299, -0.34365105])"
4477,2336,"array([ 0.16405799, -0.51913732])"
4478,2077,"array([ 0.1592769 , -0.47476993])"
4479,3316,"array([ 0.18622824, -0.49910711])"
4480,435,"array([-0.00997556, -0.49476643])"
4481,2205,"array([-0.01690897, -0.49802565])"
4482,802,"array([-0.02234572, -0.50867099])"
4483,3223,"array([-0.00250078, -0.51082154])"
4484,792,"array([ 0.00213542, -0.50761955])"
4485,5160,"array([-0.0824166 , -0.59749282])"
4486,1157,"array([ 0.25175496, -0.32257706])"
4487,5198,"array([ 0.14188867, -0.41946208])"
4488,651,"array([ 0.13624361, -0.40162318])"
4489,4489,"array([ 0.15934674, -0.40196349])"
4490,4509,"array([ 0.11704051, -0.37436921])"
4491,4366,"array([ 0.18580864, -0.48906748])"
4492,4161,"array([ 0.14399556, -0.27683907])"
4493,5421,"array([ 0.12710025, -0.26153599])"
4494,2873,"array([ 0.19796841, -0.27806502])"
4495,793,"array([ 0.12016943, -0.44806463])"
4496,1963,"array([ 0.08402514, -0.41360233])"
4497,1197,"array([ 0.14163134, -0.27750185])"
4498,2269,"array([ 0.13165298, -0.26541069])"
4499,770,"array([ 0.13869241, -0.29518099])"
4500,860,"array([ 0.13912472, -0.28008425])"
4501,941,"array([ 0.13107563, -0.26859081])"
4502,1129,"array([ 0.13110072, -0.27312491])"
4503,3053,"array([ 0.13345434, -0.27150675])"
4504,443,"array([-0.02932477, -0.48287269])"
4505,534,"array([-0.01872492, -0.47264695])"
4506,3836,"array([-0.023611  , -0.48005601])"
4507,4673,"array([-0.03525908, -0.48309212])"
4508,4815,"array([-0.03624069, -0.46751623])"
4509,2284,"array([-0.03818322, -0.49314605])"
4510,1938,"array([-0.02405637, -0.48865454])"
4511,636,"array([-0.01079472, -0.47788086])"
4512,4995,"array([ 0.25824676, -0.29736541])"
4513,1790,"array([ 0.20776648, -0.33261539])"
4514,5448,"array([ 0.17256076, -0.29269485])"
4515,4331,"array([ 0.1637894 , -0.29166983])"
4516,5282,"array([ 0.24718952, -0.29433234])"
4517,4997,"array([ 0.13497815, -0.32031913])"
4518,3505,"array([ 0.10785353, -0.32074485])"
4519,4687,"array([ 0.17970879, -0.26926662])"
4520,5133,"array([ 0.16593067, -0.31373863])"
4521,1663,"array([ 0.17961816, -0.27633448])"
4522,488,"array([ 0.16862642, -0.29541986])"
4523,3275,"array([ 0.24847612, -0.31370008])"
4524,1856,"array([ 0.22002307, -0.26389647])"
4525,2608,"array([ 0.1636381 , -0.28930655])"
4526,4733,"array([ 0.17782387, -0.28736285])"
4527,4674,"array([ 0.1709079 , -0.53381864])"
4528,1228,"array([ 0.14061949, -0.5294846 ])"
4529,784,"array([ 0.12685339, -0.52380701])"
4530,5330,"array([ 0.17648097, -0.53470058])"
4531,2253,"array([ 0.13488424, -0.50822698])"
4532,4907,"array([ 0.09336105, -0.51990703])"
4533,4796,"array([ 0.10700176, -0.52991309])"
4534,964,"array([ 0.1368154 , -0.51073344])"
4535,1116,"array([ 0.1689728 , -0.48589924])"
4536,447,"array([ 0.15097768, -0.52484033])"
4537,4597,"array([ 0.12854597, -0.51760891])"
4538,674,"array([ 0.16776029, -0.52283878])"
4539,3692,"array([ 0.13686564, -0.52331919])"
4540,5371,"array([ 0.19939314, -0.32682224])"
4541,3517,"array([ 0.16563488, -0.41088832])"
4542,3385,"array([ 0.19195213, -0.42461849])"
4543,3629,"array([ 0.21572949, -0.44460361])"
4544,2391,"array([-0.07006764, -0.57687179])"
4545,3738,"array([-0.03520061, -0.59951859])"
4546,2039,"array([-0.0260796 , -0.56225733])"
4547,2973,"array([-0.07294039, -0.59684085])"
4548,899,"array([-0.06306281, -0.60219471])"
4549,4475,"array([-0.08360116, -0.57093057])"
4550,1937,"array([-0.07995391, -0.59247087])"
4551,4522,"array([ 0.16430857, -0.40637339])"
4552,2553,"array([ 0.17512411, -0.41545192])"
4553,1516,"array([ 0.18376322, -0.4106876 ])"
4554,452,"array([ 0.16898224, -0.33134488])"
4555,2594,"array([ 0.11411875, -0.3487118 ])"
4556,5009,"array([ 0.23639793, -0.32933789])"
4557,1383,"array([ 0.10558069, -0.37536481])"
4558,2384,"array([ 0.07253426, -0.49071217])"
4559,1718,"array([ 0.0719922 , -0.50318277])"
4560,692,"array([ 0.06459265, -0.49810188])"
4561,1522,"array([ 0.08874137, -0.53513762])"
4562,827,"array([ 0.05915578, -0.5156301 ])"
4563,3222,"array([ 0.06920663, -0.49184802])"
4564,455,"array([ 0.29816237, -0.34802365])"
4565,3085,"array([ 0.28426947, -0.35227832])"
4566,4882,"array([ 0.13420624, -0.4033642 ])"
4567,3360,"array([ 0.20135214, -0.28576982])"
4568,457,"array([ 0.1553028 , -0.53431914])"
4569,3696,"array([ 0.1902693 , -0.49814481])"
4570,458,"array([ 0.25288796, -0.3957671 ])"
4571,3994,"array([ 0.25733553, -0.37023986])"
4572,4520,"array([ 0.22045245, -0.4275351 ])"
4573,4271,"array([ 0.26927332, -0.39727552])"
4574,614,"array([ 0.23716743, -0.41274535])"
4575,3234,"array([ 0.23989395, -0.39604605])"
4576,3862,"array([ 0.2199494 , -0.43273451])"
4577,3335,"array([ 0.22590502, -0.41184664])"
4578,1066,"array([ 0.24601561, -0.39543128])"
4579,2842,"array([ 0.2212803 , -0.41210779])"
4580,1986,"array([ 0.2350663 , -0.40416274])"
4581,1671,"array([ 0.2325507 , -0.39842564])"
4582,4539,"array([ 0.26049332, -0.36657971])"
4583,4902,"array([ 0.20942093, -0.39668248])"
4584,4904,"array([ 0.21752924, -0.41777125])"
4585,2270,"array([ 0.23105379, -0.40509005])"
4586,2202,"array([ 0.23334855, -0.38418722])"
4587,4001,"array([ 0.09842414, -0.4285374 ])"
4588,5372,"array([ 0.0810304 , -0.42513916])"
4589,2647,"array([ 0.1000168, -0.4317211])"
4590,2318,"array([ 0.08930032, -0.46651328])"
4591,1219,"array([ 0.08997424, -0.42803953])"
4592,4887,"array([ 0.12761335, -0.35923982])"
4593,1050,"array([ 0.11731317, -0.35624213])"
4594,3646,"array([ 0.1920297 , -0.30994686])"
4595,3681,"array([ 0.14857237, -0.36081599])"
4596,3250,"array([ 0.12547495, -0.36738762])"
4597,1526,"array([ 0.07185239, -0.5122541 ])"
4598,3991,"array([ 0.1665872, -0.2887399])"
4599,5004,"array([ 0.22596468, -0.33492617])"
4600,1060,"array([ 0.25544892, -0.32218665])"
4601,4295,"array([ 0.16636388, -0.32403639])"
4602,5029,"array([ 0.1032799 , -0.34837262])"
4603,4622,"array([ 0.20854835, -0.2934971 ])"
4604,3556,"array([ 0.1875082 , -0.43950385])"
4605,2570,"array([ 0.205723  , -0.40914486])"
4606,3781,"array([-0.10660703, -0.61354909])"
4607,3136,"array([-0.08719103, -0.59809484])"
4608,1532,"array([-0.08892612, -0.60551119])"
4609,5115,"array([ 0.20791408, -0.36398097])"
4610,1735,"array([ 0.18651148, -0.29926172])"
4611,3311,"array([ 0.16300748, -0.31172188])"
4612,2107,"array([ 0.18585673, -0.28833018])"
4613,5404,"array([ 0.21958041, -0.30390301])"
4614,903,"array([ 0.11715494, -0.27064281])"
4615,3847,"array([ 0.10800794, -0.28053391])"
4616,475,"array([-0.01997469, -0.54062421])"
4617,1441,"array([-0.01282424, -0.55873946])"
4618,2235,"array([ 0.13672616, -0.5021548 ])"
4619,1652,"array([ 0.1150636, -0.4297315])"
4620,1826,"array([ 0.1137756 , -0.41507307])"
4621,4430,"array([ 0.1094155, -0.4289626])"
4622,1894,"array([ 0.20698923, -0.41367316])"
4623,4390,"array([ 0.21667516, -0.2990107 ])"
4624,3236,"array([ 0.12447906, -0.29301877])"
4625,979,"array([ 0.20276258, -0.28909798])"
4626,5270,"array([ 0.12915407, -0.25323154])"
4627,2277,"array([ 0.1302054 , -0.24933972])"
4628,4608,"array([ 0.08339899, -0.28659821])"
4629,2699,"array([ 0.09119147, -0.32521231])"
4630,3759,"array([ 0.13815332, -0.29771899])"
4631,5234,"array([ 0.11006112, -0.34243438])"
4632,3658,"array([-0.07592644, -0.55813245])"
4633,2928,"array([-0.05841125, -0.55623834])"
4634,2455,"array([-0.06633115, -0.58259049])"
4635,813,"array([-0.04729583, -0.56397317])"
4636,483,"array([ 0.16210801, -0.28643831])"
4637,5020,"array([ 0.15437113, -0.31001948])"
4638,3069,"array([ 0.1738208 , -0.33063734])"
4639,1589,"array([ 0.17369596, -0.2639873 ])"
4640,1243,"array([ 0.24596153, -0.34900846])"
4641,5300,"array([ 0.11557035, -0.368636  ])"
4642,2930,"array([ 0.12544169, -0.41190073])"
4643,4017,"array([ 0.13601563, -0.36952834])"
4644,4323,"array([ 0.13977544, -0.36554399])"
4645,1478,"array([ 0.13271646, -0.36588102])"
4646,4967,"array([ 0.11350805, -0.35885488])"
4647,3152,"array([ 0.13899786, -0.37517221])"
4648,1238,"array([ 0.10627642, -0.34640423])"
4649,3926,"array([ 0.16841237, -0.30756115])"
4650,756,"array([ 0.152974  , -0.32028019])"
4651,4855,"array([ 0.16761174, -0.2630595 ])"
4652,4317,"array([ 0.15711453, -0.29418963])"
4653,1250,"array([ 0.16840849, -0.33299123])"
4654,5266,"array([ 0.14794092, -0.30951995])"
4655,1205,"array([ 0.21254568, -0.29803066])"
4656,2159,"array([ 0.16390888, -0.30831451])"
4657,489,"array([ 0.09950284, -0.37000985])"
4658,565,"array([ 0.15357952, -0.30104726])"
4659,1868,"array([ 0.18885466, -0.29857887])"
4660,2717,"array([ 0.19420951, -0.29281338])"
4661,1908,"array([ 0.26381915, -0.37411991])"
4662,2008,"array([ 0.21802402, -0.40695591])"
4663,5095,"array([ 0.06649526, -0.52048586])"
4664,1515,"array([ 0.08872657, -0.52841495])"
4665,3086,"array([ 0.16556976, -0.52640012])"
4666,493,"array([ 0.01246016, -0.50687142])"
4667,2619,"array([ 0.21739849, -0.38592497])"
4668,4921,"array([ 0.21535523, -0.39661954])"
4669,3143,"array([ 0.24054225, -0.36160639])"
4670,2371,"array([ 0.18614001, -0.37390751])"
4671,5287,"array([ 0.21082982, -0.37164555])"
4672,5411,"array([ 0.2195649 , -0.33837234])"
4673,2518,"array([ 0.23489481, -0.37744924])"
4674,3477,"array([ 0.2363829 , -0.38355757])"
4675,2422,"array([ 0.03832336, -0.57052431])"
4676,3688,"array([-3.62149420e-04, -4.98411365e-01])"
4677,1230,"array([ 0.03455998, -0.56485518])"
4678,3122,"array([ 0.02152793, -0.57393279])"
4679,3980,"array([ 0.02687166, -0.55890162])"
4680,3782,"array([ 0.03264047, -0.52308273])"
4681,2708,"array([-0.01202484, -0.53468303])"
4682,3730,"array([ 0.21961821, -0.38022926])"
4683,3846,"array([ 0.22801036, -0.35978654])"
4684,5391,"array([ 0.24131681, -0.39107493])"
4685,600,"array([ 0.22232543, -0.39762363])"
4686,3145,"array([ 0.15458721, -0.28186073])"
4687,3661,"array([ 0.13597585, -0.29064062])"
4688,2881,"array([ 0.1371868 , -0.27513299])"
4689,2773,"array([ 0.10246654, -0.26240634])"
4690,1421,"array([ 0.14706057, -0.3132536 ])"
4691,3893,"array([ 0.1025594 , -0.26956878])"
4692,4080,"array([ 0.13080406, -0.30274403])"
4693,2085,"array([ 0.12251006, -0.2907336 ])"
4694,3720,"array([ 0.10532388, -0.25733474])"
4695,2874,"array([ 0.13385482, -0.37068463])"
4696,2089,"array([ 0.19632759, -0.28400349])"
4697,502,"array([ 0.22453328, -0.42833892])"
4698,896,"array([ 0.2150648 , -0.34321142])"
4699,504,"array([ 0.13409379, -0.59844469])"
4700,3109,"array([ 0.14729597, -0.59813097])"
4701,1453,"array([ 0.13752192, -0.61454429])"
4702,5338,"array([ 0.14524845, -0.60708788])"
4703,4940,"array([ 0.14154397, -0.59550684])"
4704,4436,"array([ 0.12990746, -0.61103288])"
4705,505,"array([ 0.17271638, -0.34036136])"
4706,5151,"array([ 0.18334949, -0.40653575])"
4707,583,"array([ 0.21001074, -0.36181352])"
4708,3526,"array([ 0.23802984, -0.34380517])"
4709,507,"array([ 0.15178071, -0.4030171 ])"
4710,2392,"array([ 0.19019589, -0.43028842])"
4711,5144,"array([ 0.10816414, -0.54016586])"
4712,4932,"array([ 0.20796979, -0.44227572])"
4713,4993,"array([ 0.21748003, -0.37684798])"
4714,1982,"array([ 0.12932301, -0.3847255 ])"
4715,2238,"array([ 0.14958792, -0.36734626])"
4716,2657,"array([ 0.11977352, -0.3986943 ])"
4717,511,"array([ 0.28489754, -0.37250636])"
4718,2309,"array([ 0.12278639, -0.54413322])"
4719,4347,"array([ 0.16624413, -0.37823793])"
4720,3213,"array([ 0.15116909, -0.33617388])"
4721,989,"array([ 0.16676589, -0.38407349])"
4722,5195,"array([ 0.17213379, -0.38203803])"
4723,3488,"array([ 0.18578576, -0.31313494])"
4724,5362,"array([ 0.16909725, -0.3927188 ])"
4725,4304,"array([ 0.19188686, -0.30443063])"
4726,968,"array([ 0.13647337, -0.32217717])"
4727,5162,"array([ 0.13979459, -0.32856917])"
4728,1444,"array([-0.02418812, -0.5880664 ])"
4729,2430,"array([ 0.16397937, -0.29496797])"
4730,2682,"array([ 0.22741645, -0.3728868 ])"
4731,518,"array([ 0.22880986, -0.35277574])"
4732,520,"array([ 0.24617708, -0.33694565])"
4733,4019,"array([ 0.24314498, -0.34765143])"
4734,3553,"array([ 0.23801131, -0.3217694 ])"
4735,2079,"array([ 0.23176631, -0.29624544])"
4736,3441,"array([ 0.26582117, -0.30898982])"
4737,3333,"array([ 0.24794076, -0.34824869])"
4738,2561,"array([ 0.21280283, -0.3465202 ])"
4739,1931,"array([ 0.2404967 , -0.31384989])"
4740,5068,"array([ 0.24058259, -0.32089355])"
4741,2863,"array([ 0.26255634, -0.31939796])"
4742,641,"array([ 0.10177472, -0.50662359])"
4743,2187,"array([ 0.14520298, -0.4762028 ])"
4744,3073,"array([ 0.09665336, -0.47082468])"
4745,738,"array([ 0.09530026, -0.51293566])"
4746,3616,"array([ 0.09267999, -0.51519093])"
4747,4601,"array([ 0.08625784, -0.52504601])"
4748,3027,"array([ 0.13530891, -0.43503499])"
4749,523,"array([ 0.10336895, -0.5165177 ])"
4750,3098,"array([ 0.11264544, -0.49362821])"
4751,524,"array([-0.03980736, -0.53572869])"
4752,2456,"array([-0.04805711, -0.52979004])"
4753,3592,"array([-0.03368287, -0.51751666])"
4754,5075,"array([-0.03197533, -0.52488437])"
4755,3827,"array([ 0.17699518, -0.32301889])"
4756,4372,"array([ 0.21217125, -0.28009324])"
4757,3970,"array([ 0.23293167, -0.28168548])"
4758,1470,"array([ 0.23277638, -0.27838896])"
4759,3346,"array([ 0.19426654, -0.28218273])"
4760,2281,"array([ 0.22946116, -0.28879908])"
4761,5505,"array([ 0.21557366, -0.28476343])"
4762,1838,"array([ 0.24269551, -0.26842219])"
4763,2180,"array([ 0.21334162, -0.29475481])"
4764,4053,"array([ 0.22718757, -0.27383445])"
4765,5500,"array([ 0.2359039 , -0.27733273])"
4766,1189,"array([ 0.23158173, -0.39584384])"
4767,5267,"array([ 0.25582581, -0.3828488 ])"
4768,3112,"array([ 0.12716643, -0.34762001])"
4769,1585,"array([ 0.13642945, -0.31603947])"
4770,1538,"array([ 0.12492345, -0.25249035])"
4771,531,"array([ 0.25411699, -0.36087541])"
4772,2815,"array([ 0.22047796, -0.3507139 ])"
4773,4493,"array([-0.03218064, -0.49820993])"
4774,4179,"array([-0.03268527, -0.47501367])"
4775,4488,"array([-0.01681702, -0.47719048])"
4776,4062,"array([-0.02068941, -0.46129318])"
4777,2349,"array([ 0.22173406, -0.27716083])"
4778,4699,"array([-0.07218515, -0.57347925])"
4779,1883,"array([ 0.21505318, -0.40235881])"
4780,2268,"array([ 0.2249715 , -0.43544286])"
4781,1151,"array([ 0.21768104, -0.39218699])"
4782,2125,"array([ 0.17450482, -0.31576491])"
4783,543,"array([ 0.15034407, -0.51671383])"
4784,1687,"array([ 0.17772466, -0.51420946])"
4785,3693,"array([ 0.15324015, -0.48080975])"
4786,5508,"array([ 0.18515659, -0.50291441])"
4787,544,"array([ 0.21484535, -0.27401146])"
4788,3930,"array([ 0.21777094, -0.28873993])"
4789,4294,"array([ 0.2013478, -0.2831376])"
4790,2892,"array([ 0.2313957 , -0.29329412])"
4791,606,"array([ 0.13670541, -0.41007494])"
4792,1318,"array([ 0.22962631, -0.40230566])"
4793,5401,"array([ 0.21656924, -0.41034087])"
4794,2763,"array([ 0.23630262, -0.40955827])"
4795,4941,"array([ 0.23411357, -0.4308677 ])"
4796,3487,"array([ 0.23606904, -0.42705328])"
4797,3829,"array([ 0.1620981 , -0.39229739])"
4798,729,"array([ 0.19796725, -0.38593319])"
4799,548,"array([ 0.17216563, -0.42608744])"
4800,3650,"array([ 0.17529195, -0.43590779])"
4801,1988,"array([ 0.18374694, -0.50533193])"
4802,1343,"array([ 0.23274092, -0.39364571])"
4803,5365,"array([ 0.20592165, -0.42863737])"
4804,4756,"array([ 0.16522357, -0.34834025])"
4805,3652,"array([ 0.23904867, -0.42419191])"
4806,4760,"array([ 0.08961654, -0.5187366 ])"
4807,2501,"array([ 0.13697279, -0.47962031])"
4808,3378,"array([ 0.1169284 , -0.51100228])"
4809,4083,"array([ 0.08268181, -0.50601109])"
4810,1058,"array([ 0.18989962, -0.34915323])"
4811,2997,"array([ 0.23019138, -0.36099503])"
4812,796,"array([ 0.17977937, -0.42401959])"
4813,4096,"array([ 0.23696296, -0.29788461])"
4814,4912,"array([ 0.1551335 , -0.52702233])"
4815,3922,"array([ 0.13765587, -0.41398884])"
4816,4729,"array([ 0.26802498, -0.316023  ])"
4817,5482,"array([ 0.17682354, -0.24758382])"
4818,561,"array([ 0.18572679, -0.30668157])"
4819,2614,"array([ 0.14836746, -0.30725298])"
4820,4314,"array([ 0.19260619, -0.28430132])"
4821,4854,"array([ 0.1649826 , -0.40248935])"
4822,3105,"array([ 0.18258646, -0.38443195])"
4823,931,"array([ 0.21943574, -0.44250299])"
4824,4130,"array([ 0.14337738, -0.40357143])"
4825,1354,"array([ 0.22138485, -0.4075553 ])"
4826,4557,"array([ 0.20335396, -0.26973289])"
4827,2674,"array([ 0.19822712, -0.29594938])"
4828,596,"array([ 0.21445641, -0.30079333])"
4829,1240,"array([ 0.22275117, -0.31349878])"
4830,4224,"array([ 0.19133148, -0.2610221 ])"
4831,3562,"array([-0.03198402, -0.60839728])"
4832,2715,"array([-0.02847244, -0.63424118])"
4833,720,"array([-0.02544259, -0.61747412])"
4834,5016,"array([ 0.12742671, -0.33038527])"
4835,2623,"array([ 0.08621928, -0.2954964 ])"
4836,4022,"array([ 0.08804262, -0.31706355])"
4837,3447,"array([ 0.1164523 , -0.30116318])"
4838,4146,"array([ 0.14073643, -0.36050725])"
4839,2601,"array([ 0.10031376, -0.32479428])"
4840,2060,"array([ 0.15166119, -0.33833822])"
4841,2061,"array([ 0.15958345, -0.33939077])"
4842,987,"array([ 0.12255909, -0.31484645])"
4843,1298,"array([ 0.11590024, -0.32405375])"
4844,1563,"array([ 0.08584612, -0.38142106])"
4845,2683,"array([ 0.09740353, -0.35654244])"
4846,2615,"array([ 0.12603526, -0.35234249])"
4847,574,"array([ 0.23560606, -0.30600005])"
4848,5224,"array([ 0.12235831, -0.47694898])"
4849,1870,"array([ 0.23484896, -0.38953131])"
4850,623,"array([ 0.22645138, -0.35210728])"
4851,1365,"array([ 0.24316549, -0.3376134 ])"
4852,579,"array([ 0.05597626, -0.52126067])"
4853,832,"array([ 0.15751166, -0.40358848])"
4854,4862,"array([ 0.24679191, -0.37375387])"
4855,2017,"array([ 0.14576946, -0.33570667])"
4856,4607,"array([ 0.21413591, -0.33545921])"
4857,1820,"array([ 0.18996405, -0.38149325])"
4858,2421,"array([ 0.16472213, -0.36166487])"
4859,5102,"array([ 0.1474039 , -0.37172294])"
4860,3076,"array([ 0.20714874, -0.39774637])"
4861,1867,"array([-0.10779044, -0.57308649])"
4862,2783,"array([-0.12123099, -0.56132257])"
4863,4454,"array([-0.11208339, -0.56666717])"
4864,2791,"array([ 0.20968161, -0.44611298])"
4865,2517,"array([ 0.1549669 , -0.40033529])"
4866,4113,"array([ 0.21632548, -0.43321127])"
4867,5495,"array([ 0.24666858, -0.40082382])"
4868,3149,"array([-0.08844759, -0.58337203])"
4869,3516,"array([-0.07837258, -0.59597854])"
4870,3307,"array([-0.07323738, -0.58570704])"
4871,1387,"array([-0.08606007, -0.58962121])"
4872,1582,"array([ 0.1372972 , -0.28173077])"
4873,3800,"array([ 0.16392093, -0.53131759])"
4874,3889,"array([ 0.23958124, -0.30876248])"
4875,4725,"array([ 0.15264337, -0.40021644])"
4876,3106,"array([ 0.1593242 , -0.43617399])"
4877,1630,"array([ 0.26169261, -0.3065843 ])"
4878,5278,"array([ 0.24692014, -0.28388148])"
4879,5053,"array([ 0.22274392, -0.32778685])"
4880,2448,"array([-0.02642998, -0.60454755])"
4881,5243,"array([ 0.08105688, -0.38504733])"
4882,4662,"array([ 0.2350622 , -0.35695799])"
4883,1991,"array([ 0.22328815, -0.41012739])"
4884,610,"array([ 0.12139341, -0.270528  ])"
4885,2050,"array([ 0.12079151, -0.27423929])"
4886,2845,"array([ 0.18778855, -0.45799031])"
4887,611,"array([ 0.14695532, -0.41395297])"
4888,2128,"array([ 0.16270985, -0.43549531])"
4889,1950,"array([ 0.16509684, -0.42133257])"
4890,2012,"array([ 0.17943537, -0.45898827])"
4891,2345,"array([ 0.10725115, -0.39479747])"
4892,5299,"array([ 0.16222615, -0.40746192])"
4893,4351,"array([ 0.16143423, -0.40128916])"
4894,4721,"array([ 0.12357878, -0.32695448])"
4895,1636,"array([ 0.11399842, -0.35470633])"
4896,2827,"array([ 0.10896727, -0.3011447 ])"
4897,1269,"array([ 0.23546244, -0.32462947])"
4898,1723,"array([ 0.23803984, -0.32509946])"
4899,1573,"array([ 0.10676884, -0.3182783 ])"
4900,4566,"array([ 0.13483508, -0.33024921])"
4901,619,"array([ 0.11341504, -0.46598804])"
4902,621,"array([ 0.22477029, -0.41763432])"
4903,2048,"array([ 0.23841161, -0.43953215])"
4904,4144,"array([ 0.24676173, -0.4181053 ])"
4905,1438,"array([ 0.23283404, -0.38778092])"
4906,622,"array([ 0.08590018, -0.51852756])"
4907,2846,"array([ 0.26500003, -0.36158838])"
4908,2243,"array([ 0.18929922, -0.31498099])"
4909,4829,"array([ 0.18947857, -0.27294196])"
4910,1464,"array([ 0.15322523, -0.29174692])"
4911,3087,"array([ 0.09909952, -0.32896322])"
4912,1865,"array([ 0.12948414, -0.32971964])"
4913,4752,"array([ 0.11314063, -0.3063279 ])"
4914,5471,"array([ 0.12437951, -0.31728616])"
4915,3896,"array([ 0.12815869, -0.34031305])"
4916,2514,"array([ 0.22639122, -0.40136374])"
4917,2022,"array([ 0.22673965, -0.39161215])"
4918,4329,"array([ 0.19118225, -0.33558072])"
4919,2712,"array([ 0.17686402, -0.32568246])"
4920,1207,"array([ 0.17649375, -0.52972804])"
4921,2899,"array([ 0.15720125, -0.5231493 ])"
4922,4970,"array([ 0.16620412, -0.50913817])"
4923,723,"array([-0.02897207, -0.46428028])"
4924,1855,"array([-0.00859949, -0.47130075])"
4925,2642,"array([-0.02652237, -0.47574426])"
4926,1412,"array([-0.00113567, -0.49223891])"
4927,885,"array([ 0.1527373 , -0.30326094])"
4928,2010,"array([ 0.15398925, -0.32293306])"
4929,4892,"array([ 0.22381858, -0.27224383])"
4930,2880,"array([ 0.23294526, -0.29120231])"
4931,4624,"array([ 0.25550935, -0.28207041])"
4932,3577,"array([ 0.13430989, -0.52642817])"
4933,2805,"array([ 0.08321723, -0.53861697])"
4934,5055,"array([ 0.24586242, -0.31709246])"
4935,2015,"array([ 0.23146605, -0.31331021])"
4936,1962,"array([ 0.14047844, -0.34336974])"
4937,4499,"array([ 0.19541589, -0.41517462])"
4938,1449,"array([ 0.2072124 , -0.29025239])"
4939,3965,"array([ 0.16929949, -0.31161957])"
4940,3552,"array([ 0.19733255, -0.42299716])"
4941,1622,"array([ 0.16789265, -0.50622289])"
4942,649,"array([ 0.27138842, -0.32859036])"
4943,4298,"array([ 0.26705918, -0.41188424])"
4944,4945,"array([ 0.11065372, -0.36335555])"
4945,4177,"array([ 0.17319109, -0.402661  ])"
4946,3416,"array([ 0.12364976, -0.38592938])"
4947,3168,"array([ 0.16676781, -0.43324797])"
4948,4549,"array([ 0.17299525, -0.41413663])"
4949,655,"array([ 0.23250624, -0.30726944])"
4950,3265,"array([ 0.14299113, -0.51635931])"
4951,3700,"array([ 0.1130293 , -0.53777595])"
4952,660,"array([ 0.21360438, -0.42606093])"
4953,955,"array([ 0.13751931, -0.3437414 ])"
4954,1328,"array([ 0.15544805, -0.30619957])"
4955,1121,"array([ 0.19966025, -0.29881868])"
4956,2366,"array([ 0.23515453, -0.34381662])"
4957,1223,"array([ 0.11313659, -0.33392466])"
4958,3055,"array([ 0.13335554, -0.39465897])"
4959,732,"array([ 0.23907163, -0.28762731])"
4960,4290,"array([ 0.23537268, -0.30321677])"
4961,3992,"array([ 0.24218131, -0.28799769])"
4962,1558,"array([ 0.23969915, -0.30008634])"
4963,2680,"array([ 0.22193935, -0.30601081])"
4964,3522,"array([ 0.09930177, -0.28760691])"
4965,4313,"array([ 0.13246544, -0.2783654 ])"
4966,1268,"array([ 0.10797092, -0.28622574])"
4967,2965,"array([ 0.1325831 , -0.28952102])"
4968,5119,"array([ 0.11591766, -0.28164878])"
4969,4917,"array([ 0.11304773, -0.29088567])"
4970,3679,"array([ 0.18497961, -0.29694561])"
4971,3398,"array([ 0.16954331, -0.40561943])"
4972,4147,"array([ 0.12364838, -0.53444169])"
4973,2135,"array([ 0.13530413, -0.51731014])"
4974,1602,"array([ 0.1424977 , -0.47140657])"
4975,2101,"array([ 0.225995  , -0.34703842])"
4976,2296,"array([ 0.09941966, -0.53231558])"
4977,1946,"array([-0.02226642, -0.59871632])"
4978,1241,"array([-0.03066325, -0.59166714])"
