# index, name, _pos
1800,400,"array([4.05058637, 1.05148898])"
1801,7368,"array([4.03937779, 1.07931578])"
1802,7366,"array([4.03246069, 1.07633229])"
1803,7560,"array([4.09464527, 1.05010312])"
1804,7393,"array([4.05127183, 1.0547376 ])"
1805,55,"array([4.09693698, 1.07930644])"
1806,80,"array([4.12559536, 1.05969868])"
1807,1249,"array([4.1469914 , 1.08775706])"
1808,369,"array([4.114027  , 1.08251802])"
1809,7379,"array([4.05132285, 1.07210361])"
1810,2445,"array([4.08458429, 1.11692406])"
1811,779,"array([4.12399331, 1.08253247])"
1812,442,"array([4.13342979, 1.11241734])"
1813,993,"array([4.10613879, 1.09838416])"
1814,655,"array([4.11515122, 1.09021797])"
1815,1664,"array([4.08552941, 1.11998401])"
1816,565,"array([4.11362281, 1.09644716])"
1817,470,"array([4.08667932, 1.12617608])"
1818,101,"array([4.12425347, 1.07503399])"
1819,2003,"array([4.08175373, 1.1180818 ])"
1820,1983,"array([4.07902363, 1.11567359])"
1821,1640,"array([4.11866499, 1.12246436])"
1822,1925,"array([4.07590705, 1.11619239])"
1823,3194,"array([4.08805832, 1.12238498])"
1824,2340,"array([4.08176158, 1.08853946])"
1825,2954,"array([4.07839619, 1.11885667])"
1826,2206,"array([4.09599342, 1.09157943])"
1827,2950,"array([4.07601505, 1.11264878])"
1828,2944,"array([4.08235129, 1.11473853])"
1829,2930,"array([4.08190325, 1.1213181 ])"
1830,1326,"array([4.09537553, 1.06872449])"
1831,926,"array([4.14647971, 1.09292246])"
1832,2565,"array([4.08478763, 1.12299134])"
1833,2556,"array([4.0793308 , 1.11247232])"
1834,850,"array([4.12781684, 1.10270153])"
1835,537,"array([4.12334886, 1.09724643])"
1836,1093,"array([4.10653295, 1.11817191])"
1837,298,"array([4.11696672, 1.09943721])"
1838,1610,"array([4.09602953, 1.10867781])"
1839,1083,"array([4.1173305 , 1.10176212])"
1840,1917,"array([4.10772374, 1.11550243])"
1841,1914,"array([4.11837986, 1.11975715])"
1842,1212,"array([4.10417571, 1.12030008])"
1843,1910,"array([4.09579031, 1.11524366])"
1844,134,"array([4.13527517, 1.06924791])"
1845,1407,"array([4.06080987, 1.10992771])"
1846,2077,"array([4.1226345 , 1.13395835])"
1847,1427,"array([4.11826967, 1.08456331])"
1848,406,"array([4.1377774 , 1.09410873])"
1849,607,"array([4.10710573, 1.09612561])"
1850,1300,"array([4.10286021, 1.08798239])"
1851,1746,"array([4.09778886, 1.06821878])"
1852,1735,"array([4.09181727, 1.0911217 ])"
1853,2125,"array([4.09396707, 1.09937958])"
1854,212,"array([4.12285616, 1.08958071])"
1855,1304,"array([4.1407594 , 1.06098243])"
1856,344,"array([4.16058337, 1.09874223])"
1857,660,"array([4.12463098, 1.07950009])"
1858,934,"array([4.15315831, 1.07763327])"
1859,5140,"array([4.09743151, 1.09360312])"
1860,1305,"array([4.16387582, 1.06446961])"
1861,1490,"array([4.07847149, 1.05737341])"
1862,1489,"array([4.14923654, 1.06478758])"
1863,2143,"array([4.10526834, 1.08113496])"
1864,1732,"array([4.13683377, 1.04745057])"
1865,2738,"array([4.09106077, 1.09466195])"
1866,2105,"array([4.15858147, 1.06189847])"
1867,1989,"array([4.12428227, 1.14196692])"
1868,580,"array([4.15271167, 1.0674865 ])"
1869,516,"array([4.15000291, 1.08036919])"
1870,2797,"array([4.07411841, 1.10420637])"
1871,243,"array([4.17058372, 1.0272996 ])"
1872,872,"array([4.19276468, 1.04561624])"
1873,1170,"array([4.16711299, 1.02669216])"
1874,860,"array([4.19190072, 1.05340582])"
1875,1306,"array([4.21050818, 1.05725095])"
1876,220,"array([4.14662166, 1.04390324])"
1877,690,"array([4.12943005, 1.05845125])"
1878,868,"array([4.21785797, 1.05302162])"
1879,1130,"array([4.14846184, 1.05827364])"
1880,2199,"array([4.18379939, 1.04308435])"
1881,1800,"array([4.21237974, 1.049588  ])"
1882,2228,"array([4.20575069, 1.05188526])"
1883,866,"array([4.1789127 , 1.08598245])"
1884,1703,"array([4.18723238, 1.07395087])"
1885,1564,"array([4.16338962, 1.02082357])"
1886,1526,"array([4.15588613, 1.02891555])"
1887,1164,"array([4.14802523, 1.05320547])"
1888,2200,"array([4.20906567, 1.05015943])"
1889,2803,"array([4.20846246, 1.06030205])"
1890,7372,"array([4.16034042, 1.07495673])"
1891,630,"array([4.18971173, 1.05992901])"
1892,2091,"array([4.19779759, 1.06928877])"
1893,1271,"array([4.16970327, 1.07995237])"
1894,2693,"array([4.20778497, 1.06370773])"
1895,729,"array([4.16756405, 1.0885376 ])"
1896,2086,"array([4.19515106, 1.07092477])"
1897,3053,"array([4.20877101, 1.05392145])"
1898,954,"array([4.13643367, 1.03382093])"
1899,2961,"array([4.21041067, 1.04602021])"
1900,2690,"array([4.20673141, 1.05637934])"
1901,2118,"array([4.18861369, 1.07140512])"
1902,2758,"array([4.20716267, 1.0474326 ])"
1903,2097,"array([4.18689573, 1.05578835])"
1904,1477,"array([4.18537367, 1.06122813])"
1905,2106,"array([4.20021184, 1.06368123])"
1906,2710,"array([4.21223568, 1.05377023])"
1907,294,"array([4.19634894, 1.04934086])"
1908,2247,"array([4.19073063, 1.04131681])"
1909,708,"array([4.09143584, 1.00987321])"
1910,3364,"array([4.12611089, 0.98520215])"
1911,1370,"array([4.1113862 , 0.99137441])"
1912,1199,"array([4.13079331, 1.00170549])"
1913,1882,"array([4.14689927, 1.03091036])"
1914,551,"array([4.0977018 , 1.04165041])"
1915,1581,"array([4.12194801, 0.99127813])"
1916,2388,"array([4.1400003 , 1.00156416])"
1917,3185,"array([4.13159233, 0.98619649])"
1918,3373,"array([4.13486786, 0.96700082])"
1919,332,"array([4.0959706 , 1.02995659])"
1920,1042,"array([4.1663778 , 1.06194414])"
1921,730,"array([4.16125416, 1.08150001])"
1922,1771,"array([4.10026279, 1.08874999])"
1923,7547,"array([4.15348534, 1.06940705])"
1924,1269,"array([4.10300651, 1.10082559])"
1925,1301,"array([4.14047307, 1.07309889])"
1926,738,"array([4.14623455, 1.051617  ])"
1927,700,"array([4.14391332, 1.04419067])"
1928,2759,"array([4.0886704 , 1.08804939])"
1929,254,"array([4.16036423, 1.09479286])"
1930,579,"array([4.13449801, 1.10559953])"
1931,1004,"array([4.12379049, 1.10265189])"
1932,669,"array([4.15428279, 1.07955661])"
1933,2520,"array([4.08424134, 1.08512032])"
1934,2486,"array([4.08635261, 1.086889  ])"
1935,235,"array([4.11029587, 1.06644818])"
1936,916,"array([4.1553468 , 1.10799389])"
1937,1297,"array([4.11927743, 1.10415353])"
1938,1986,"array([4.07888306, 1.07372563])"
1939,28,"array([4.15208128, 1.09863349])"
1940,210,"array([4.14682425, 1.07704089])"
1941,1638,"array([4.15208494, 1.08244758])"
1942,2317,"array([4.15957696, 1.06408208])"
1943,2239,"array([4.10228692, 1.08571733])"
1944,851,"array([4.12910233, 1.08994454])"
1945,1132,"array([4.1489067 , 1.07640434])"
1946,2310,"array([4.15113175, 1.02973942])"
1947,7555,"array([4.10547552, 1.03979745])"
1948,2171,"array([4.15322447, 1.04701145])"
1949,1258,"array([4.15853879, 1.07223655])"
1950,685,"array([4.10255488, 1.09335398])"
1951,2159,"array([4.16411533, 1.06745844])"
1952,2817,"array([4.09504354, 1.08115315])"
1953,933,"array([4.13145417, 1.07497082])"
1954,2773,"array([4.16476398, 1.05422893])"
1955,1278,"array([4.0917652 , 1.03288991])"
1956,2638,"array([4.09148672, 1.07548728])"
1957,2079,"array([4.16160372, 1.06810807])"
1958,539,"array([4.1611515 , 1.08379752])"
1959,7579,"array([4.14579567, 1.04839343])"
1960,1113,"array([4.17842308, 1.06931503])"
1961,342,"array([4.17119134, 1.11004523])"
1962,802,"array([4.09098593, 1.05076676])"
1963,2651,"array([4.08122402, 1.10282755])"
1964,2255,"array([4.15881879, 1.03426076])"
1965,940,"array([4.16204874, 1.06258556])"
1966,1744,"array([4.10032444, 1.07259783])"
1967,2745,"array([4.0742505 , 1.09580323])"
1968,1138,"array([4.1502695 , 1.04663633])"
1969,1082,"array([4.09656276, 1.13328989])"
1970,440,"array([4.12334387, 1.08682869])"
1971,1416,"array([4.08755462, 1.1378263 ])"
1972,129,"array([4.10673822, 1.1076043 ])"
1973,844,"array([4.10912136, 1.11866983])"
1974,932,"array([4.0935738 , 1.10188379])"
1975,1422,"array([4.09060471, 1.14030029])"
1976,770,"array([4.10550815, 1.10117687])"
1977,1220,"array([4.12102936, 1.1307954 ])"
1978,1613,"array([4.10658446, 1.1366151 ])"
1979,713,"array([4.13121317, 1.11093269])"
1980,167,"array([4.13660291, 1.09609768])"
1981,847,"array([4.09282301, 1.11800016])"
1982,1400,"array([4.09473764, 1.10601303])"
1983,845,"array([4.09643793, 1.10340565])"
1984,908,"array([4.11300854, 1.10924495])"
1985,1911,"array([4.09380899, 1.13653423])"
1986,1226,"array([4.09708955, 1.11188146])"
1987,2443,"array([4.09120423, 1.08825   ])"
1988,2447,"array([4.09062124, 1.13468761])"
1989,1402,"array([4.13777378, 1.11422823])"
1990,1080,"array([4.09334601, 1.13172217])"
1991,1601,"array([4.10415966, 1.1163564 ])"
1992,2438,"array([4.09753126, 1.13756194])"
1993,1131,"array([4.10135302, 1.1061086 ])"
1994,843,"array([4.09700272, 1.14412544])"
1995,2441,"array([4.09638432, 1.15096624])"
1996,1919,"array([4.11112612, 1.11395891])"
1997,485,"array([4.12737867, 1.07082605])"
1998,3147,"array([4.07671203, 1.04270098])"
1999,143,"array([4.10253948, 1.05578699])"
2000,643,"array([4.09745132, 1.0364928 ])"
2001,7548,"array([4.08923697, 1.03407243])"
2002,1165,"array([4.09364542, 1.03964297])"
2003,1787,"array([4.08982894, 1.02942719])"
2004,663,"array([4.15812261, 1.0773425 ])"
2005,1792,"array([4.09441119, 1.03615088])"
2006,3082,"array([4.15155017, 1.01573227])"
2007,813,"array([4.10483642, 1.03232352])"
2008,7553,"array([4.11171484, 1.04945366])"
2009,2980,"array([4.08293554, 1.05113866])"
2010,1764,"array([4.16252077, 1.05838374])"
2011,2196,"array([4.09759123, 1.05352592])"
2012,1032,"array([4.11774801, 1.01566146])"
2013,3071,"array([4.06202763, 1.02974991])"
2014,1155,"array([4.08621212, 1.04172512])"
2015,6257,"array([4.06528631, 1.03631822])"
2016,1294,"array([4.15243128, 1.04177928])"
2017,3304,"array([4.1358038 , 0.99924956])"
2018,1876,"array([4.1525236 , 1.01311698])"
2019,2372,"array([4.13884756, 1.00947856])"
2020,2650,"array([4.15494183, 1.01141154])"
2021,1568,"array([4.12489315, 1.01641928])"
2022,7443,"array([4.08612525, 1.02387347])"
2023,1946,"array([4.09469212, 1.08430065])"
2024,505,"array([4.11390237, 1.07129772])"
2025,1711,"array([4.1429953 , 1.06767112])"
2026,1021,"array([4.15462742, 1.06612106])"
2027,760,"array([4.15850551, 0.97327726])"
2028,1035,"array([4.10119207, 1.03442677])"
2029,1501,"array([4.15598865, 1.02330606])"
2030,816,"array([4.0829308 , 1.03362132])"
2031,6736,"array([4.13271265, 0.9628199 ])"
2032,2387,"array([4.11481372, 0.98659377])"
2033,2418,"array([4.13546802, 0.99290453])"
2034,6667,"array([4.12767775, 0.96166715])"
2035,6317,"array([4.11881547, 0.96000077])"
2036,3074,"array([4.1007183 , 0.97920968])"
2037,6290,"array([4.14046332, 0.96294447])"
2038,6131,"array([4.12311483, 0.96144359])"
2039,3166,"array([4.08631317, 1.00437031])"
2040,195,"array([4.16371828, 1.10933416])"
2041,726,"array([4.17421916, 1.13263287])"
2042,1455,"array([4.1689119 , 1.12298232])"
2043,2602,"array([4.17787128, 1.13169838])"
2044,1674,"array([4.16528979, 1.13117683])"
2045,275,"array([4.16979086, 1.11643645])"
2046,2028,"array([4.17674825, 1.13517007])"
2047,2022,"array([4.17284203, 1.13716769])"
2048,7561,"array([4.16676183, 1.11810259])"
2049,1255,"array([4.15451518, 1.11394654])"
2050,671,"array([4.13834296, 1.12483494])"
2051,2064,"array([4.17582846, 1.11895741])"
2052,677,"array([4.16585258, 1.1080743 ])"
2053,322,"array([4.13034378, 1.1012422 ])"
2054,1120,"array([4.175878  , 1.09515951])"
2055,2620,"array([4.19019847, 1.12403233])"
2056,931,"array([4.1646018, 1.0885237])"
2057,857,"array([4.1378096, 1.0729711])"
2058,670,"array([4.15514278, 1.10505709])"
2059,1237,"array([4.14416856, 1.12231906])"
2060,2604,"array([4.17156476, 1.13396095])"
2061,1449,"array([4.13652218, 1.09021155])"
2062,2029,"array([4.18373752, 1.11511904])"
2063,675,"array([4.14659287, 1.1087562 ])"
2064,2585,"array([4.16905237, 1.13704241])"
2065,514,"array([4.14822493, 1.11565138])"
2066,1007,"array([4.1002975 , 1.11630781])"
2067,2385,"array([4.13071404, 0.99246435])"
2068,1188,"array([4.07751961, 1.02954632])"
2069,3264,"array([4.12439481, 0.99530757])"
2070,7426,"array([4.09172374, 1.01900231])"
2071,960,"array([4.13899013, 1.03914077])"
2072,1149,"array([4.14559146, 1.03511521])"
2073,1517,"array([4.13383384, 1.04384087])"
2074,2256,"array([4.09035497, 0.99598639])"
2075,3191,"array([4.08772991, 1.00173865])"
2076,3164,"array([4.09841076, 0.9939465 ])"
2077,1552,"array([4.07912217, 1.03729391])"
2078,1540,"array([4.1463154 , 1.01767545])"
2079,3100,"array([4.10132942, 0.99408992])"
2080,3080,"array([4.09663195, 0.9968582 ])"
2081,2970,"array([4.10272522, 0.99186724])"
2082,2972,"array([4.0863068, 1.0217735])"
2083,7421,"array([4.12358538, 0.98832311])"
2084,1103,"array([4.04566053, 1.06829861])"
2085,285,"array([4.15362901, 1.02958565])"
2086,1569,"array([4.14635967, 1.02764567])"
2087,2977,"array([4.15512806, 1.0262622 ])"
2088,566,"array([4.1360806 , 1.08658133])"
2089,1506,"array([4.13263276, 1.05011261])"
2090,2365,"array([4.07367636, 1.03290011])"
2091,3312,"array([4.0708648 , 1.03328395])"
2092,307,"array([4.08321443, 1.02034324])"
2093,1774,"array([4.08762015, 1.04876448])"
2094,7411,"array([4.07969996, 1.04079426])"
2095,2132,"array([4.08764986, 1.07090166])"
2096,2878,"array([4.09356878, 1.07024889])"
2097,1144,"array([4.12363554, 1.05930932])"
2098,629,"array([4.1596304, 1.0786605])"
2099,1280,"array([4.1561208 , 1.06095002])"
2100,2968,"array([4.16809117, 1.03523484])"
2101,1191,"array([4.12683839, 1.01759611])"
2102,1833,"array([4.09766904, 1.03889274])"
2103,7428,"array([4.09436366, 1.03356283])"
2104,1166,"array([4.12977384, 1.02296505])"
2105,2932,"array([4.15845087, 1.04699548])"
2106,1314,"array([4.16075499, 1.03981015])"
2107,635,"array([4.1438331 , 1.04811224])"
2108,2150,"array([4.15195648, 1.03695877])"
2109,2809,"array([4.16769145, 1.03237741])"
2110,2007,"array([4.16946805, 1.05413902])"
2111,2596,"array([4.09647021, 1.0749472 ])"
2112,540,"array([4.13247245, 1.10158284])"
2113,404,"array([4.13523019, 1.09497389])"
2114,3322,"array([4.07839466, 1.08480684])"
2115,1349,"array([4.10559627, 1.03425666])"
2116,1766,"array([4.09519709, 1.04787632])"
2117,2414,"array([4.14522224, 0.98533201])"
2118,2369,"array([4.11076384, 1.01743346])"
2119,1863,"array([4.10962041, 0.99807684])"
2120,1352,"array([4.1198555 , 1.01637095])"
2121,3362,"array([4.09837602, 1.0075437 ])"
2122,490,"array([4.12164779, 1.02818179])"
2123,1381,"array([4.12029323, 1.00413367])"
2124,2350,"array([4.14962321, 0.98901864])"
2125,2807,"array([4.16508573, 1.03081687])"
2126,800,"array([4.15454396, 1.0490876 ])"
2127,232,"array([4.12007653, 1.07279097])"
2128,598,"array([4.1533403 , 1.07470127])"
2129,2208,"array([4.16896803, 1.06194594])"
2130,1597,"array([4.07566733, 1.05408683])"
2131,6434,"array([4.05509491, 1.0379523 ])"
2132,2223,"array([4.1573582 , 1.02662001])"
2133,486,"array([4.1599093 , 1.04236339])"
2134,1689,"array([4.19238201, 1.05838867])"
2135,4888,"array([4.05343229, 1.04317507])"
2136,3999,"array([4.05250962, 1.0459877 ])"
2137,2561,"array([4.11309327, 1.09178551])"
2138,1658,"array([4.12327638, 1.11068618])"
2139,3441,"array([4.05753417, 1.03006964])"
2140,7384,"array([4.05634786, 1.04627258])"
2141,2379,"array([4.14154445, 0.98576659])"
2142,1067,"array([4.14637188, 0.99216403])"
2143,3368,"array([4.14043263, 0.98896894])"
2144,2374,"array([4.12104046, 0.98878391])"
2145,3187,"array([4.14651098, 0.98902424])"
2146,2377,"array([4.14749345, 1.00910117])"
2147,1173,"array([4.10275302, 1.02261087])"
2148,657,"array([4.14856867, 1.10631717])"
2149,297,"array([4.12362015, 1.0999503 ])"
2150,610,"array([4.13063482, 1.08005787])"
2151,990,"array([4.12574609, 1.12400981])"
2152,1076,"array([4.12031046, 1.10137936])"
2153,7371,"array([4.15882351, 1.10154871])"
2154,1399,"array([4.14400833, 1.11925582])"
2155,1926,"array([4.12666818, 1.11869949])"
2156,1019,"array([4.14896667, 1.13862673])"
2157,601,"array([4.10969648, 1.05027373])"
2158,7448,"array([4.12095103, 1.14039474])"
2159,1047,"array([4.1631947 , 1.05619634])"
2160,947,"array([4.19464797, 1.055581  ])"
2161,742,"array([4.17504009, 1.0326805 ])"
2162,2914,"array([4.20148919, 1.03992372])"
2163,2906,"array([4.19976911, 1.03424487])"
2164,2399,"array([4.19643331, 1.03482228])"
2165,3108,"array([4.20386089, 1.04271593])"
2166,2967,"array([4.19880549, 1.03764814])"
2167,2577,"array([4.1951721 , 1.03942733])"
2168,1141,"array([4.19803019, 1.0549523 ])"
2169,793,"array([4.20322703, 1.04665828])"
2170,2841,"array([4.20276891, 1.0360083 ])"
2171,2840,"array([4.20442247, 1.03884999])"
2172,2162,"array([4.20228154, 1.04989812])"
2173,7456,"array([4.19834895, 1.0414116 ])"
2174,618,"array([4.2127363 , 1.06242607])"
2175,7392,"array([4.1757866 , 1.05447879])"
2176,2313,"array([4.21809568, 1.03594277])"
2177,2232,"array([4.21352475, 1.0348806 ])"
2178,3310,"array([4.21936213, 1.04070577])"
2179,3044,"array([4.21529383, 1.04291787])"
2180,1728,"array([4.20400155, 1.06283863])"
2181,7454,"array([4.21429947, 1.03908734])"
2182,2111,"array([4.1537651 , 1.10068781])"
2183,2070,"array([4.18141263, 1.08761584])"
2184,7533,"array([4.17945452, 1.08963663])"
2185,784,"array([4.16521929, 1.09955897])"
2186,785,"array([4.14390399, 1.08088066])"
2187,515,"array([4.1397966 , 1.10727579])"
2188,2016,"array([4.18312845, 1.08514397])"
2189,240,"array([4.15744715, 1.10417485])"
2190,1276,"array([4.145985  , 1.07508883])"
2191,1125,"array([4.16705695, 1.09407406])"
2192,2630,"array([4.18297987, 1.08212642])"
2193,1001,"array([4.15519679, 1.09367685])"
2194,924,"array([4.16297914, 1.09315221])"
2195,2873,"array([4.20393544, 1.08496915])"
2196,1243,"array([4.13066292, 1.11378415])"
2197,792,"array([4.17618073, 1.09182831])"
2198,2891,"array([4.16548502, 1.08610313])"
2199,3033,"array([4.10552374, 1.11297734])"
2200,2140,"array([4.09392753, 1.07586412])"
2201,2126,"array([4.13869667, 1.09660718])"
2202,1279,"array([4.14312311, 1.08784619])"
2203,1718,"array([4.13833129, 1.08485459])"
2204,1717,"array([4.12039605, 1.10655701])"
2205,1628,"array([4.13277192, 1.10375072])"
2206,2531,"array([4.09937041, 1.10915325])"
2207,717,"array([4.13687863, 1.11879135])"
2208,1077,"array([4.12956633, 1.08231602])"
2209,1600,"array([4.1055486 , 1.10404167])"
2210,989,"array([4.09830633, 1.10628819])"
2211,1224,"array([4.14728555, 1.09060068])"
2212,1214,"array([4.11418206, 1.1160718 ])"
2213,2314,"array([4.09259058, 1.07280957])"
2214,2919,"array([4.12843759, 1.1346791 ])"
2215,606,"array([4.10672841, 1.12155903])"
2216,5415,"array([4.05558998, 1.071182  ])"
2217,2979,"array([4.07265459, 1.0271481 ])"
2218,7526,"array([4.1552325 , 1.05864909])"
2219,863,"array([4.14479137, 1.08930128])"
2220,992,"array([4.13857254, 1.08875823])"
2221,2155,"array([4.07928692, 1.0434447 ])"
2222,2241,"array([4.15105398, 1.05649795])"
2223,2579,"array([4.1784272 , 1.07207286])"
2224,912,"array([4.14171632, 1.10524913])"
2225,715,"array([4.12034869, 1.06792026])"
2226,1618,"array([4.10510815, 1.08937674])"
2227,1795,"array([4.11821063, 1.0044081 ])"
2228,1791,"array([4.14138181, 0.99446289])"
2229,1779,"array([4.1251146 , 1.01204701])"
2230,1783,"array([4.13826544, 1.03502284])"
2231,1778,"array([4.06376676, 1.04548513])"
2232,2936,"array([4.07505105, 1.02809405])"
2233,1328,"array([4.1092893 , 1.05943466])"
2234,1899,"array([4.10318   , 0.97400855])"
2235,2078,"array([4.04608755, 1.02212341])"
2236,5392,"array([4.06517064, 1.03277457])"
2237,7378,"array([4.1106251 , 0.98468787])"
2238,7584,"array([4.09848755, 1.04416698])"
2239,608,"array([4.12905742, 1.11716225])"
2240,445,"array([4.13563975, 1.10844623])"
2241,1729,"array([4.15105422, 1.10715945])"
2242,803,"array([4.14523689, 1.03769678])"
2243,476,"array([4.16073887, 1.11268804])"
2244,1429,"array([4.11482103, 1.1126019 ])"
2245,662,"array([4.10289211, 1.1136848 ])"
2246,340,"array([4.14092508, 1.11450374])"
2247,2541,"array([4.14984849, 1.12626478])"
2248,865,"array([4.13136516, 1.08974363])"
2249,920,"array([4.16221143, 1.10641288])"
2250,1106,"array([4.14416701, 1.1090762 ])"
2251,2502,"array([4.1405336 , 1.13018514])"
2252,1947,"array([4.1397339 , 1.12689888])"
2253,533,"array([4.12577784, 1.13382828])"
2254,1404,"array([4.15303102, 1.0964298 ])"
2255,1928,"array([4.12776388, 1.11489429])"
2256,1623,"array([4.14741572, 1.12494115])"
2257,1943,"array([4.14725642, 1.13588302])"
2258,1933,"array([4.16983857, 1.10759528])"
2259,7395,"array([4.17936619, 1.11570895])"
2260,7520,"array([4.17658075, 1.10164132])"
2261,7571,"array([4.16980654, 1.09429586])"
2262,7576,"array([4.16325844, 1.07455353])"
2263,3015,"array([4.04591055, 0.97329412])"
2264,3035,"array([4.06293999, 0.9925169 ])"
2265,1801,"array([4.06057189, 0.96382913])"
2266,1827,"array([4.05377008, 0.97254634])"
2267,2258,"array([4.08821945, 0.98879758])"
2268,1530,"array([4.06032696, 0.99420359])"
2269,1805,"array([4.08057655, 1.0218736 ])"
2270,3178,"array([4.04371596, 0.98249088])"
2271,2718,"array([4.05140508, 0.96687418])"
2272,3102,"array([4.05016531, 0.97561889])"
2273,2303,"array([4.05546881, 0.96771899])"
2274,3063,"array([4.04879457, 0.9702172 ])"
2275,2272,"array([4.06177104, 0.98576122])"
2276,3032,"array([4.05607575, 0.96388745])"
2277,1803,"array([4.06075961, 0.98955554])"
2278,3308,"array([4.0396831 , 0.96507664])"
2279,3303,"array([4.05277532, 0.95605942])"
2280,3174,"array([4.04736606, 0.95900824])"
2281,3065,"array([4.0426457 , 0.96097472])"
2282,2116,"array([4.12334916, 1.12507886])"
2283,169,"array([4.13534875, 1.10293457])"
2284,2114,"array([4.14156466, 1.12448265])"
2285,1235,"array([4.16718872, 1.10578168])"
2286,2741,"array([4.14284399, 1.1273802 ])"
2287,1920,"array([4.14795679, 1.11299917])"
2288,2734,"array([4.13270972, 1.1267814 ])"
2289,1473,"array([4.13816157, 1.07965991])"
2290,2677,"array([4.13556063, 1.126053  ])"
2291,568,"array([4.13578044, 1.09227004])"
2292,7402,"array([4.1302682 , 1.10759633])"
2293,7511,"array([4.12255122, 1.11500631])"
2294,1094,"array([4.10453225, 1.09589606])"
2295,1420,"array([4.09849048, 1.0962994 ])"
2296,830,"array([4.10335053, 1.0339264 ])"
2297,3289,"array([4.11999028, 0.98190212])"
2298,1874,"array([4.1084615 , 0.98656735])"
2299,7436,"array([4.1029311 , 0.98116977])"
2300,1241,"array([4.1629931 , 1.09783717])"
2301,633,"array([4.15902346, 1.06651607])"
2302,875,"array([4.10814287, 1.10001477])"
2303,721,"array([4.1370788 , 1.10015913])"
2304,1428,"array([4.17099754, 1.09965602])"
2305,1948,"array([4.15208002, 1.12867079])"
2306,2883,"array([4.14667561, 1.13150743])"
2307,2880,"array([4.14675642, 1.12818675])"
2308,1140,"array([4.11578053, 1.06906116])"
2309,1667,"array([4.1541729 , 1.12690211])"
2310,778,"array([4.15801292, 1.121513  ])"
2311,576,"array([4.13476696, 1.10055748])"
2312,403,"array([4.14808089, 1.07967387])"
2313,1975,"array([4.14138811, 1.12061097])"
2314,1974,"array([4.15650689, 1.11928534])"
2315,1417,"array([4.12837322, 1.10014754])"
2316,1236,"array([4.11002238, 1.10748068])"
2317,1932,"array([4.13494115, 1.11561166])"
2318,1756,"array([4.16041622, 1.14088559])"
2319,2182,"array([4.08684037, 1.09084611])"
2320,1751,"array([4.11233662, 1.13287002])"
2321,1020,"array([4.09702763, 1.04649107])"
2322,1809,"array([4.09170363, 1.05375536])"
2323,2887,"array([4.16218242, 1.05331218])"
2324,2879,"array([4.16272233, 1.03685331])"
2325,2151,"array([4.17044434, 1.04144262])"
2326,2798,"array([4.16594749, 1.04160272])"
2327,2133,"array([4.1792948 , 1.02878211])"
2328,7389,"array([4.08498618, 1.06648776])"
2329,2902,"array([4.0785284 , 1.07038401])"
2330,2893,"array([4.08715476, 1.08196786])"
2331,2195,"array([4.08253028, 1.08019717])"
2332,2886,"array([4.08215925, 1.07758907])"
2333,2896,"array([4.06727359, 1.09489921])"
2334,464,"array([4.09292272, 0.99614612])"
2335,2380,"array([4.0877882 , 1.01684106])"
2336,3417,"array([4.09745659, 0.97045712])"
2337,1959,"array([4.1108195 , 1.08750568])"
2338,7545,"array([4.09312235, 0.98707584])"
2339,7463,"array([4.10265076, 0.96979147])"
2340,368,"array([4.14200697, 1.1082571 ])"
2341,2557,"array([4.11540465, 1.12065209])"
2342,328,"array([4.14555633, 1.09865418])"
2343,2995,"array([4.07325699, 1.07612254])"
2344,283,"array([4.09336044, 1.10884438])"
2345,673,"array([4.11589871, 1.09733525])"
2346,144,"array([4.09134978, 1.06871777])"
2347,688,"array([4.08393051, 1.06870489])"
2348,1189,"array([4.06695145, 1.08483642])"
2349,390,"array([4.10208821, 1.06641351])"
2350,1454,"array([4.07260521, 1.11075942])"
2351,2237,"array([4.07344589, 1.08132412])"
2352,2943,"array([4.06261235, 1.1057165 ])"
2353,2872,"array([4.06447923, 1.11144624])"
2354,2854,"array([4.06524087, 1.10777383])"
2355,1319,"array([4.0544223, 1.1138376])"
2356,1763,"array([4.0541364 , 1.11794946])"
2357,385,"array([4.14356955, 1.10139111])"
2358,2220,"array([4.05002204, 1.11233365])"
2359,3107,"array([4.06278233, 1.02128493])"
2360,1567,"array([4.06568119, 1.01890812])"
2361,2337,"array([4.07254751, 1.01049027])"
2362,1539,"array([4.07345395, 1.05188148])"
2363,421,"array([4.11542147, 1.07282222])"
2364,1480,"array([4.21571456, 1.06692332])"
2365,2160,"array([4.21910315, 1.06782651])"
2366,1733,"array([4.18799159, 1.04774554])"
2367,2120,"array([4.21431999, 1.07478631])"
2368,1719,"array([4.21893117, 1.05911223])"
2369,2098,"array([4.22293668, 1.06614088])"
2370,252,"array([4.16280056, 1.07907872])"
2371,2656,"array([4.21541464, 1.07078581])"
2372,2137,"array([4.21805417, 1.07292889])"
2373,2107,"array([4.21709491, 1.06348221])"
2374,2576,"array([4.21699063, 1.07800131])"
2375,2508,"array([4.22076083, 1.06292967])"
2376,357,"array([4.15273291, 1.08445101])"
2377,2637,"array([4.2215587 , 1.07107354])"
2378,2595,"array([4.22052069, 1.07591194])"
2379,1963,"array([4.21537184, 1.08338432])"
2380,1657,"array([4.19556554, 1.10517999])"
